"hotel","is_canceled","lead_time","arrival_date_year","arrival_date_month","arrival_date_week_number","arrival_date_day_of_month","stays_in_weekend_nights","stays_in_week_nights","adults","children","babies","meal","country","market_segment","distribution_channel","is_repeated_guest","previous_cancellations","previous_bookings_not_canceled","reserved_room_type","assigned_room_type","booking_changes","deposit_type","agent","company","days_in_waiting_list","customer_type","adr","required_car_parking_spaces","total_of_special_requests","reservation_status","reservation_status_date","has_company","has_agent","adr_win","lead_time_win","stays_in_week_nights_win","stays_in_weekend_nights_win"
"Resort Hotel","1",101,2015,"July",27,4,2,6,2,0,0,"BB","PRT","Online TA","TA/TO","0",0,0,"E","E",0,"No Deposit","240","0",0,"Transient",96.3,0,1,"Canceled",2015-05-12,"No","Yes",96.3,101,6,2
"Resort Hotel","0",109,2015,"July",27,4,2,6,2,0,0,"BB","PRT","Online TA","TA/TO","0",0,0,"A","A",0,"No Deposit","240","0",0,"Transient",123,0,1,"Check-Out",2015-07-12,"No","Yes",123,109,6,2
"Resort Hotel","0",92,2015,"July",27,4,4,6,2,0,0,"BB","GBR","Offline TA/TO","TA/TO","0",0,0,"D","D",0,"No Deposit","40","0",0,"Contract",71.55,0,1,"Check-Out",2015-07-14,"No","Yes",71.55,92,6,4
"Resort Hotel","0",92,2015,"July",27,4,4,6,2,0,0,"BB","PRT","Offline TA/TO","TA/TO","0",0,0,"D","D",0,"No Deposit","40","0",0,"Contract",71.55,0,1,"Check-Out",2015-07-14,"No","Yes",71.55,92,6,4
"Resort Hotel","0",79,2015,"July",27,4,4,6,2,1,0,"HB","PRT","Direct","Direct","0",0,0,"D","D",1,"No Deposit","250","0",0,"Transient",149,0,1,"Check-Out",2015-07-14,"No","Yes",149,79,6,4
"Resort Hotel","0",2,2015,"July",27,4,0,1,2,2,0,"BB","PRT","Online TA","TA/TO","0",0,0,"H","G",1,"No Deposit","240","0",0,"Transient",163,1,0,"Check-Out",2015-07-05,"No","Yes",163,2,1,0
"Resort Hotel","0",30,2015,"July",27,4,0,1,2,0,0,"BB","PRT","Offline TA/TO","TA/TO","0",0,0,"D","C",0,"No Deposit","8","0",0,"Contract",79.5,0,0,"Check-Out",2015-07-05,"No","Yes",79.5,30,1,0
"Resort Hotel","1",51,2015,"July",27,4,0,1,1,0,0,"HB","PRT","Online TA","TA/TO","0",0,0,"A","A",0,"No Deposit","240","0",0,"Transient",105,0,0,"Canceled",2015-05-29,"No","Yes",105,51,1,0
"Resort Hotel","1",36,2015,"July",27,4,0,1,1,0,0,"BB","PRT","Direct","Direct","0",0,0,"E","G",1,"No Deposit","250","0",0,"Transient",123,0,0,"No-Show",2015-07-04,"No","Yes",123,36,1,0
"Resort Hotel","1",73,2015,"July",27,4,0,1,2,0,0,"BB","PRT","Online TA","TA/TO","0",0,0,"A","A",0,"No Deposit","240","0",0,"Transient",73.8,0,2,"Canceled",2015-05-13,"No","Yes",73.8,73,1,0
"Resort Hotel","1",33,2015,"July",27,4,0,1,2,0,0,"BB","PRT","Online TA","TA/TO","0",0,0,"D","D",0,"No Deposit","240","0",0,"Transient",113,0,0,"Canceled",2015-06-16,"No","Yes",113,33,1,0
"Resort Hotel","0",32,2015,"July",27,4,0,1,4,0,0,"FB","PRT","Complementary","Direct","0",0,0,"H","H",2,"No Deposit","0","0",0,"Transient",0,0,1,"Check-Out",2015-07-05,"No","No",0,32,1,0
"Resort Hotel","0",8,2015,"July",27,4,0,1,2,0,0,"BB","ESP","Online TA","TA/TO","0",0,0,"E","E",0,"No Deposit","240","0",0,"Transient",123,0,0,"Check-Out",2015-07-05,"No","Yes",123,8,1,0
"Resort Hotel","0",100,2015,"July",27,4,1,1,2,0,0,"BB","FRA","Online TA","TA/TO","0",0,0,"A","C",0,"No Deposit","240","0",0,"Transient-Party",73.8,1,1,"Check-Out",2015-07-06,"No","Yes",73.8,100,1,1
"Resort Hotel","0",1,2015,"July",27,4,1,1,2,0,0,"BB","PRT","Online TA","TA/TO","0",0,0,"A","A",0,"No Deposit","240","0",0,"Transient",114.5,0,0,"Check-Out",2015-07-06,"No","Yes",114.5,1,1,1
"Resort Hotel","0",100,2015,"July",27,4,1,1,2,0,0,"BB","FRA","Online TA","TA/TO","0",0,0,"A","A",0,"No Deposit","240","0",0,"Transient-Party",73.8,0,2,"Check-Out",2015-07-06,"No","Yes",73.8,100,1,1
"Resort Hotel","0",100,2015,"July",27,4,1,1,2,0,0,"BB","FRA","Online TA","TA/TO","0",0,0,"A","C",0,"No Deposit","240","0",0,"Transient-Party",73.8,0,1,"Check-Out",2015-07-06,"No","Yes",73.8,100,1,1
"Resort Hotel","0",9,2015,"July",28,5,1,0,2,0,0,"BB","ESP","Online TA","TA/TO","0",0,0,"A","C",0,"No Deposit","240","0",0,"Transient",88.2,0,1,"Check-Out",2015-07-06,"No","Yes",88.2,9,0,1
"Resort Hotel","1",5,2015,"July",28,5,1,0,2,0,0,"BB","PRT","Online TA","TA/TO","0",0,0,"D","D",0,"No Deposit","240","0",0,"Transient",97,0,0,"Canceled",2015-07-01,"No","Yes",97,5,0,1
"Resort Hotel","0",0,2015,"July",28,5,1,0,2,0,0,"BB","ESP","Online TA","TA/TO","0",0,0,"A","C",1,"No Deposit","306","0",0,"Transient",85.1,0,0,"Check-Out",2015-07-06,"No","Yes",85.1,0,0,1
"Resort Hotel","0",9,2015,"July",28,5,1,0,1,0,0,"BB","DEU","Online TA","TA/TO","0",0,0,"A","A",0,"No Deposit","184","0",0,"Transient",89,0,0,"Check-Out",2015-07-06,"No","Yes",89,9,0,1
"Resort Hotel","0",2,2015,"July",28,5,1,0,1,0,0,"BB","PRT","Online TA","TA/TO","0",0,0,"A","D",0,"No Deposit","240","0",0,"Transient",80.1,0,0,"Check-Out",2015-07-06,"No","Yes",80.1,2,0,1
"Resort Hotel","0",2,2015,"July",28,5,1,0,2,0,0,"BB","PRT","Online TA","TA/TO","0",0,0,"A","E",0,"No Deposit","240","0",0,"Transient",98,0,0,"Check-Out",2015-07-06,"No","Yes",98,2,0,1
"Resort Hotel","0",9,2015,"July",28,5,1,0,1,0,0,"BB","DEU","Online TA","TA/TO","0",0,0,"A","A",0,"No Deposit","184","0",0,"Transient",101,1,0,"Check-Out",2015-07-06,"No","Yes",101,9,0,1
"Resort Hotel","0",2,2015,"July",28,5,1,0,2,0,0,"BB","PRT","Direct","Direct","0",0,0,"G","G",0,"No Deposit","0","0",0,"Transient",167,0,1,"Check-Out",2015-07-06,"No","No",167,2,0,1
"Resort Hotel","0",44,2015,"July",28,5,2,0,3,0,0,"HB","PRT","Online TA","TA/TO","0",0,0,"G","G",3,"No Deposit","240","0",0,"Transient",225,2,0,"Check-Out",2015-07-07,"No","Yes",225,44,0,2
"Resort Hotel","0",80,2015,"July",28,5,2,0,2,0,0,"BB","FRA","Online TA","TA/TO","0",0,0,"D","E",0,"No Deposit","240","0",0,"Transient",97,1,0,"Check-Out",2015-07-07,"No","Yes",97,80,0,2
"Resort Hotel","0",97,2015,"July",28,5,2,2,2,0,0,"BB","ESP","Online TA","TA/TO","0",0,0,"D","D",0,"No Deposit","240","0",0,"Transient",87.3,0,2,"Check-Out",2015-07-09,"No","Yes",87.3,97,2,2
"Resort Hotel","0",109,2015,"July",28,5,2,3,2,1,0,"BB","CN","Offline TA/TO","TA/TO","0",0,0,"A","D",0,"No Deposit","241","0",0,"Transient",85.59,1,2,"Check-Out",2015-07-10,"No","Yes",85.59,109,3,2
"Resort Hotel","0",30,2015,"July",28,5,2,3,2,0,0,"BB","ESP","Online TA","TA/TO","0",0,0,"E","E",0,"No Deposit","240","0",0,"Transient",123,0,0,"Check-Out",2015-07-10,"No","Yes",123,30,3,2
"Resort Hotel","0",64,2015,"July",28,5,2,3,2,0,0,"BB","PRT","Online TA","TA/TO","0",0,0,"E","E",0,"No Deposit","240","0",0,"Transient",107,0,0,"Check-Out",2015-07-10,"No","Yes",107,64,3,2
"Resort Hotel","0",39,2015,"July",28,5,2,4,2,0,0,"BB","ESP","Online TA","TA/TO","0",0,0,"H","H",0,"No Deposit","240","0",0,"Transient",163,0,0,"Check-Out",2015-07-11,"No","Yes",163,39,4,2
"Resort Hotel","0",90,2015,"July",28,5,2,4,2,0,0,"BB","PRT","Online TA","TA/TO","0",0,0,"A","A",0,"No Deposit","240","0",0,"Transient",82,0,0,"Check-Out",2015-07-11,"No","Yes",82,90,4,2
"Resort Hotel","1",34,2015,"July",28,5,2,4,2,2,0,"BB","PRT","Online TA","TA/TO","0",0,0,"H","H",0,"No Deposit","240","0",0,"Transient",163,0,0,"Canceled",2015-06-17,"No","Yes",163,34,4,2
"Resort Hotel","1",93,2015,"July",28,5,2,5,2,0,0,"HB","PRT","Offline TA/TO","TA/TO","0",0,0,"D","D",0,"No Deposit","15","0",0,"Transient",105.5,0,0,"Canceled",2015-05-01,"No","Yes",105.5,93,5,2
"Resort Hotel","0",97,2015,"July",28,5,2,5,2,2,0,"HB","PRT","Direct","Direct","0",0,0,"C","C",1,"No Deposit","250","0",0,"Transient",164.2,1,1,"Check-Out",2015-07-12,"No","Yes",164.2,97,5,2
"Resort Hotel","0",29,2015,"July",28,5,2,5,2,0,0,"BB","IRL","Online TA","TA/TO","0",0,0,"F","F",0,"No Deposit","241","0",0,"Transient",97.29,0,1,"Check-Out",2015-07-12,"No","Yes",97.29,29,5,2
"Resort Hotel","1",101,2015,"July",28,5,2,5,2,0,0,"HB","PRT","Online TA","TA/TO","0",0,0,"A","A",0,"No Deposit","240","0",0,"Transient",114,0,1,"Canceled",2015-03-30,"No","Yes",114,101,5,2
"Resort Hotel","0",27,2015,"July",28,5,2,5,2,0,0,"BB","ESP","Offline TA/TO","TA/TO","0",0,0,"E","E",0,"No Deposit","175","0",0,"Transient",98.4,0,0,"Check-Out",2015-07-12,"No","Yes",98.4,27,5,2
"Resort Hotel","0",8,2015,"July",28,5,4,5,2,2,0,"BB","CHE","Online TA","TA/TO","0",0,0,"H","H",1,"No Deposit","240","0",0,"Transient",175,1,1,"Check-Out",2015-07-14,"No","Yes",175,8,5,4
"Resort Hotel","0",82,2015,"July",28,5,4,6,2,0,0,"BB","PRT","Offline TA/TO","TA/TO","0",0,0,"D","D",0,"No Deposit","5","0",0,"Transient",63.6,1,2,"Check-Out",2015-07-15,"No","Yes",63.6,82,6,4
"Resort Hotel","0",94,2015,"July",28,5,4,6,3,0,0,"BB","PRT","Direct","Direct","0",0,0,"D","C",3,"No Deposit","0","0",0,"Transient",124.45,1,1,"Check-Out",2015-07-15,"No","No",124.45,94,6,4
"Resort Hotel","0",110,2015,"July",28,5,4,7,2,0,0,"BB","GBR","Offline TA/TO","TA/TO","0",0,0,"D","D",0,"No Deposit","40","0",0,"Contract",110.7,0,0,"Check-Out",2015-07-16,"No","Yes",110.7,110,7,4
"Resort Hotel","0",96,2015,"July",28,5,4,10,1,0,0,"HB","GBR","Offline TA/TO","TA/TO","0",0,0,"A","A",0,"No Deposit","40","0",0,"Contract",74.07,0,0,"Check-Out",2015-07-19,"No","Yes",74.07,96,10,4
"Resort Hotel","0",79,2015,"July",28,5,4,10,2,0,0,"HB","GBR","Offline TA/TO","TA/TO","0",0,0,"D","D",0,"No Deposit","243","0",0,"Contract",134.1,0,0,"Check-Out",2015-07-19,"No","Yes",134.1,79,10,4
"Resort Hotel","0",115,2015,"July",28,6,1,4,2,2,0,"BB","PRT","Online TA","TA/TO","0",0,0,"G","G",1,"No Deposit","240","0",0,"Transient",167,0,0,"Check-Out",2015-07-11,"No","Yes",167,115,4,1
"Resort Hotel","0",111,2015,"July",28,6,1,3,2,0,0,"BB","PRT","Online TA","TA/TO","0",0,0,"A","C",0,"No Deposit","240","0",0,"Transient",123,0,2,"Check-Out",2015-07-10,"No","Yes",123,111,3,1
"Resort Hotel","0",51,2015,"July",28,6,1,3,2,0,0,"BB","USA","Online TA","TA/TO","0",0,0,"G","G",0,"No Deposit","241","0",0,"Transient",117.81,1,2,"Check-Out",2015-07-10,"No","Yes",117.81,51,3,1
"Resort Hotel","0",94,2015,"July",28,6,1,3,3,0,0,"BB","CN","Offline TA/TO","TA/TO","0",0,0,"D","D",0,"No Deposit","96","0",0,"Transient",171.32,0,1,"Check-Out",2015-07-10,"No","Yes",171.32,94,3,1
"Resort Hotel","0",81,2015,"July",28,6,1,3,2,2,0,"HB","CHE","Direct","Direct","0",0,0,"G","G",0,"No Deposit","250","0",0,"Transient",210,1,0,"Check-Out",2015-07-10,"No","Yes",210,81,3,1
"Resort Hotel","0",84,2015,"July",28,6,1,3,2,0,1,"BB","PRT","Online TA","TA/TO","0",0,0,"D","E",1,"No Deposit","240","0",0,"Transient",97,0,2,"Check-Out",2015-07-10,"No","Yes",97,84,3,1
"Resort Hotel","0",51,2015,"July",28,6,1,3,3,0,0,"BB","USA","Online TA","TA/TO","0",0,0,"G","G",0,"No Deposit","241","0",0,"Transient",117.81,0,2,"Check-Out",2015-07-10,"No","Yes",117.81,51,3,1
"Resort Hotel","0",111,2015,"July",28,6,0,0,2,0,0,"BB","PRT","Online TA","TA/TO","0",0,0,"A","H",0,"No Deposit","240","0",0,"Transient",0,0,2,"Check-Out",2015-07-06,"No","Yes",0,111,0,0
"Resort Hotel","0",0,2015,"July",28,6,0,0,1,0,0,"BB","PRT","Direct","Direct","0",0,0,"E","H",0,"No Deposit","250","0",0,"Transient",0,0,0,"Check-Out",2015-07-06,"No","Yes",0,0,0,0
"Resort Hotel","0",2,2015,"July",28,6,1,0,2,1,0,"BB","PRT","Direct","Direct","0",0,0,"A","E",0,"No Deposit","0","0",0,"Transient",131,0,0,"Check-Out",2015-07-07,"No","No",131,2,0,1
"Resort Hotel","0",7,2015,"July",28,6,1,1,2,0,0,"BB","PRT","Online TA","TA/TO","0",0,0,"A","E",0,"No Deposit","240","0",0,"Transient",98,0,2,"Check-Out",2015-07-08,"No","Yes",98,7,1,1
"Resort Hotel","0",98,2015,"July",28,6,1,1,2,0,0,"BB","USA","Online TA","TA/TO","0",0,0,"D","F",0,"No Deposit","240","0",0,"Transient",87.3,1,1,"Check-Out",2015-07-08,"No","Yes",87.3,98,1,1
"Resort Hotel","0",95,2015,"July",28,6,1,2,2,0,0,"BB","GRC","Online TA","TA/TO","0",0,0,"D","D",0,"No Deposit","240","0",0,"Transient",97,0,1,"Check-Out",2015-07-09,"No","Yes",97,95,2,1
"Resort Hotel","1",48,2015,"July",28,6,1,3,2,0,0,"HB","PRT","Online TA","TA/TO","0",0,0,"E","E",0,"No Deposit","240","0",0,"Transient",167,0,0,"Canceled",2015-06-03,"No","Yes",167,48,3,1
"Resort Hotel","0",66,2015,"July",28,6,1,3,2,0,0,"HB","PRT","Offline TA/TO","TA/TO","0",0,0,"A","E",0,"No Deposit","175","0",0,"Transient",91.5,0,0,"Check-Out",2015-07-10,"No","Yes",91.5,66,3,1
"Resort Hotel","0",104,2015,"July",28,6,1,3,2,0,0,"BB","PRT","Online TA","TA/TO","0",0,0,"A","C",1,"No Deposit","240","0",0,"Transient",73.8,0,1,"Check-Out",2015-07-10,"No","Yes",73.8,104,3,1
"Resort Hotel","0",28,2015,"July",28,6,1,4,2,0,0,"BB","PRT","Online TA","TA/TO","0",0,0,"E","E",0,"No Deposit","240","0",0,"Transient",123,0,0,"Check-Out",2015-07-11,"No","Yes",123,28,4,1
"Resort Hotel","0",34,2015,"July",28,6,1,4,2,0,0,"HB","PRT","Direct","Direct","0",0,0,"F","F",0,"No Deposit","250","0",0,"Transient",175,1,0,"Check-Out",2015-07-11,"No","Yes",175,34,4,1
"Resort Hotel","0",98,2015,"July",28,6,1,5,2,0,0,"HB","ESP","Online TA","TA/TO","0",0,0,"A","C",0,"No Deposit","240","0",0,"Transient",117.8,1,1,"Check-Out",2015-07-12,"No","Yes",117.8,98,5,1
"Resort Hotel","0",104,2015,"July",28,6,1,5,2,0,0,"BB","PRT","Online TA","TA/TO","0",0,0,"E","E",1,"No Deposit","240","0",0,"Transient",117.63,0,0,"Check-Out",2015-07-12,"No","Yes",117.63,104,5,1
"Resort Hotel","0",68,2015,"July",28,6,2,5,2,2,0,"HB","PRT","Online TA","TA/TO","0",0,0,"G","G",0,"No Deposit","240","0",0,"Transient",185,0,0,"Check-Out",2015-07-13,"No","Yes",185,68,5,2
"Resort Hotel","1",86,2015,"July",28,6,2,5,1,0,0,"HB","PRT","Offline TA/TO","TA/TO","0",0,0,"A","A",0,"No Deposit","175","0",0,"Transient",71,0,1,"Canceled",2015-06-26,"No","Yes",71,86,5,2
"Resort Hotel","0",258,2015,"July",28,6,2,5,2,0,0,"BB","GBR","Offline TA/TO","TA/TO","0",0,0,"A","A",0,"No Deposit","2","0",0,"Contract",47.25,0,0,"Check-Out",2015-07-13,"No","Yes",47.25,258,5,2
"Resort Hotel","0",111,2015,"July",28,6,3,5,2,0,0,"HB","PRT","Online TA","TA/TO","0",0,0,"A","C",0,"No Deposit","240","0",0,"Transient",151,0,1,"Check-Out",2015-07-14,"No","Yes",151,111,5,3
"Resort Hotel","1",94,2015,"July",28,6,3,7,2,0,0,"BB","PRT","Online TA","TA/TO","0",0,0,"D","D",0,"No Deposit","240","0",0,"Transient",87.3,0,0,"Canceled",2015-05-14,"No","Yes",87.3,94,7,3
"Resort Hotel","0",112,2015,"July",28,6,3,7,2,0,0,"BB","GBR","Offline TA/TO","TA/TO","0",0,0,"A","A",0,"No Deposit","242","0",0,"Transient",120.6,0,1,"Check-Out",2015-07-16,"No","Yes",120.6,112,7,3
"Resort Hotel","0",100,2015,"July",28,6,3,7,2,0,0,"BB","GBR","Offline TA/TO","TA/TO","0",0,0,"D","D",1,"No Deposit","241","0",0,"Transient",63.86,0,1,"Check-Out",2015-07-16,"No","Yes",63.86,100,7,3
"Resort Hotel","0",33,2015,"July",28,6,3,7,2,0,0,"HB","PRT","Direct","Direct","0",0,0,"F","F",5,"No Deposit","250","0",0,"Transient",157.1,0,1,"Check-Out",2015-07-16,"No","Yes",157.1,33,7,3
"Resort Hotel","0",97,2015,"July",28,6,3,7,2,0,0,"HB","GBR","Offline TA/TO","TA/TO","0",0,0,"D","D",0,"No Deposit","156","0",0,"Contract",91.37,0,2,"Check-Out",2015-07-16,"No","Yes",91.37,97,7,3
"Resort Hotel","0",80,2015,"July",28,6,3,8,1,0,0,"BB","FRA","Direct","Direct","0",0,0,"A","A",1,"No Deposit","0","0",0,"Transient",73,0,0,"Check-Out",2015-07-17,"No","No",73,80,8,3
"Resort Hotel","0",90,2015,"July",28,6,4,10,2,0,0,"BB","ITA","Offline TA/TO","TA/TO","0",0,0,"D","D",0,"No Deposit","8","0",0,"Contract",110.7,0,0,"Check-Out",2015-07-20,"No","Yes",110.7,90,10,4
"Resort Hotel","0",111,2015,"July",28,6,4,10,2,0,0,"BB","GBR","Offline TA/TO","TA/TO","0",0,0,"A","A",0,"No Deposit","40","0",0,"Contract",93.6,0,0,"Check-Out",2015-07-20,"No","Yes",93.6,111,10,4
"Resort Hotel","0",65,2015,"July",28,6,2,5,2,0,0,"BB","PRT","Offline TA/TO","TA/TO","0",0,0,"D","D",0,"No Deposit","127","0",0,"Transient",83.5,0,0,"Check-Out",2015-07-13,"No","Yes",83.5,65,5,2
"Resort Hotel","1",67,2015,"July",28,7,0,2,2,0,0,"BB","PRT","Online TA","TA/TO","0",0,0,"A","A",0,"No Deposit","240","0",0,"Transient",73.8,0,1,"Canceled",2015-05-07,"No","Yes",73.8,67,2,0
"Resort Hotel","0",55,2015,"July",28,7,0,3,2,0,0,"BB","ESP","Online TA","TA/TO","0",0,0,"A","A",0,"No Deposit","240","0",0,"Transient",82,1,2,"Check-Out",2015-07-10,"No","Yes",82,55,3,0
"Resort Hotel","0",21,2015,"July",28,7,0,3,2,1,0,"HB","PRT","Direct","Direct","0",0,0,"F","F",0,"No Deposit","250","0",0,"Transient",185.5,0,1,"Check-Out",2015-07-10,"No","Yes",185.5,21,3,0
"Resort Hotel","0",8,2015,"July",28,7,0,0,2,0,0,"BB","PRT","Direct","Direct","0",0,0,"A","A",0,"No Deposit","0","0",0,"Transient",0,0,1,"Check-Out",2015-07-07,"No","No",0,8,0,0
"Resort Hotel","0",8,2015,"July",28,7,0,0,2,0,0,"BB","PRT","Online TA","TA/TO","0",0,0,"A","E",0,"No Deposit","240","0",0,"Transient",0,0,1,"Check-Out",2015-07-07,"No","Yes",0,8,0,0
"Resort Hotel","0",0,2015,"July",28,7,0,1,1,0,0,"BB","GBR","Online TA","TA/TO","0",0,0,"A","A",0,"No Deposit","240","0",0,"Transient",109.8,0,3,"Check-Out",2015-07-08,"No","Yes",109.8,0,1,0
"Resort Hotel","0",0,2015,"July",28,7,0,1,3,0,0,"HB","PRT","Direct","Direct","0",0,0,"C","C",0,"No Deposit","0","0",0,"Transient",195,1,0,"Check-Out",2015-07-08,"No","No",195,0,1,0
"Resort Hotel","0",8,2015,"July",28,7,0,4,3,2,0,"BB","ESP","Online TA","TA/TO","0",0,0,"H","H",2,"No Deposit","240","0",0,"Transient",193,0,1,"Check-Out",2015-07-11,"No","Yes",193,8,4,0
"Resort Hotel","0",66,2015,"July",28,7,0,4,2,0,0,"BB","PRT","Online TA","TA/TO","0",0,0,"D","D",0,"No Deposit","240","0",0,"Transient",97,0,2,"Check-Out",2015-07-11,"No","Yes",97,66,4,0
"Resort Hotel","0",88,2015,"July",28,7,0,4,3,0,0,"HB","USA","Offline TA/TO","TA/TO","0",0,0,"D","E",0,"No Deposit","95","0",0,"Transient",150,0,1,"Check-Out",2015-07-11,"No","Yes",150,88,4,0
"Resort Hotel","0",0,2015,"July",28,7,0,4,2,0,0,"BB","NLD","Direct","Direct","0",0,0,"A","A",2,"No Deposit","0","0",0,"Transient",98,0,0,"Check-Out",2015-07-11,"No","No",98,0,4,0
"Resort Hotel","1",43,2015,"July",28,7,0,5,2,0,0,"HB","PRT","Offline TA/TO","TA/TO","0",0,0,"A","A",0,"No Deposit","134","0",0,"Transient",91.5,0,0,"Canceled",2015-05-28,"No","Yes",91.5,43,5,0
"Resort Hotel","1",88,2015,"July",28,7,2,5,2,0,0,"HB","PRT","Online TA","TA/TO","0",0,0,"E","E",0,"No Deposit","240","0",0,"Transient",139,0,2,"Canceled",2015-04-13,"No","Yes",139,88,5,2
"Resort Hotel","0",54,2015,"July",28,7,2,5,2,0,0,"BB","IRL","Offline TA/TO","TA/TO","0",0,0,"D","D",0,"No Deposit","8","0",0,"Transient",79.5,0,0,"Check-Out",2015-07-14,"No","Yes",79.5,54,5,2
"Resort Hotel","1",292,2015,"July",28,7,2,5,2,0,0,"BB","PRT","Offline TA/TO","TA/TO","0",0,0,"A","A",0,"No Deposit","2","0",0,"Contract",47.25,0,0,"Canceled",2015-03-25,"No","Yes",47.25,292,5,2
"Resort Hotel","0",112,2015,"July",28,7,4,10,2,0,0,"HB","IRL","Offline TA/TO","TA/TO","0",0,0,"D","D",0,"No Deposit","156","0",0,"Contract",126.65,0,1,"Check-Out",2015-07-21,"No","Yes",126.65,112,10,4
"Resort Hotel","0",68,2015,"July",28,8,0,3,2,0,0,"BB","GBR","Online TA","TA/TO","0",0,0,"E","E",0,"No Deposit","240","0",0,"Transient",107,0,1,"Check-Out",2015-07-11,"No","Yes",107,68,3,0
"Resort Hotel","0",7,2015,"July",28,8,0,4,2,0,0,"BB","PRT","Online TA","TA/TO","0",0,0,"A","A",0,"No Deposit","240","0",0,"Transient",131,1,2,"Check-Out",2015-07-12,"No","Yes",131,7,4,0
"Resort Hotel","0",1,2015,"July",28,8,0,4,2,0,0,"BB","ESP","Online TA","TA/TO","0",0,0,"A","A",0,"No Deposit","240","0",0,"Transient",131,1,1,"Check-Out",2015-07-12,"No","Yes",131,1,4,0
"Resort Hotel","1",113,2015,"July",28,8,0,4,2,0,0,"BB","PRT","Online TA","TA/TO","0",0,0,"A","A",0,"No Deposit","240","0",0,"Transient",123,0,1,"Canceled",2015-05-28,"No","Yes",123,113,4,0
"Resort Hotel","0",5,2015,"July",28,8,0,4,2,0,0,"BB","ESP","Online TA","TA/TO","0",0,0,"D","D",0,"No Deposit","240","0",0,"Transient",146,0,1,"Check-Out",2015-07-12,"No","Yes",146,5,4,0
"Resort Hotel","0",83,2015,"July",28,8,0,4,2,0,0,"BB","PRT","Offline TA/TO","TA/TO","0",0,0,"A","A",0,"No Deposit","105","0",0,"Transient",110.7,0,1,"Check-Out",2015-07-12,"No","Yes",110.7,83,4,0
"Resort Hotel","1",105,2015,"July",28,8,0,4,2,0,0,"BB","PRT","Online TA","TA/TO","0",0,0,"A","A",0,"No Deposit","240","0",0,"Transient",73.8,0,1,"Canceled",2015-06-29,"No","Yes",73.8,105,4,0
"Resort Hotel","0",0,2015,"July",28,8,0,1,1,0,0,"BB","PRT","Offline TA/TO","TA/TO","0",0,0,"A","A",0,"No Deposit","146","0",0,"Transient",61,0,0,"Check-Out",2015-07-09,"No","Yes",61,0,1,0
"Resort Hotel","1",1,2015,"July",28,8,0,1,2,0,0,"BB","PRT","Corporate","Corporate","0",0,0,"A","A",0,"No Deposit","0","110",0,"Transient",104.72,0,1,"Canceled",2015-07-08,"Yes","No",104.72,1,1,0
"Resort Hotel","0",1,2015,"July",28,8,0,2,2,0,0,"BB","CHE","Corporate","Corporate","0",0,0,"A","F",0,"No Deposit","0","110",0,"Transient",104.72,1,1,"Check-Out",2015-07-10,"Yes","No",104.72,1,2,0
"Resort Hotel","1",102,2015,"July",28,8,1,4,2,0,0,"BB","PRT","Direct","Direct","0",0,0,"A","A",0,"No Deposit","9","0",0,"Transient",66.42,0,1,"Canceled",2015-05-28,"No","Yes",66.42,102,4,1
"Resort Hotel","0",113,2015,"July",28,8,2,4,2,0,0,"BB","PRT","Direct","Direct","0",0,0,"E","E",1,"No Deposit","250","0",0,"Transient",77.96,1,1,"Check-Out",2015-07-14,"No","Yes",77.96,113,4,2
"Resort Hotel","1",280,2015,"July",28,8,2,5,2,1,0,"HB","PRT","Offline TA/TO","TA/TO","0",0,0,"D","D",0,"No Deposit","40","0",0,"Contract",112,0,1,"Canceled",2015-04-15,"No","Yes",112,280,5,2
"Resort Hotel","0",96,2015,"July",28,8,2,5,2,0,0,"BB","GBR","Online TA","TA/TO","0",0,0,"E","F",0,"No Deposit","240","0",0,"Transient",107,0,1,"Check-Out",2015-07-15,"No","Yes",107,96,5,2
"Resort Hotel","0",394,2015,"July",28,8,2,5,2,0,0,"HB","GBR","Offline TA/TO","TA/TO","0",0,0,"D","D",0,"No Deposit","40","0",0,"Contract",89.68,0,0,"Check-Out",2015-07-15,"No","Yes",89.68,347,5,2
"Resort Hotel","0",33,2015,"July",28,8,2,5,2,0,0,"HB","PRT","Online TA","TA/TO","0",0,0,"E","E",0,"No Deposit","240","0",0,"Transient",155,0,0,"Check-Out",2015-07-15,"No","Yes",155,33,5,2
"Resort Hotel","0",82,2015,"July",28,8,2,6,3,0,0,"BB","IRL","Direct","Direct","0",0,0,"A","A",0,"No Deposit","250","0",0,"Transient",112,0,1,"Check-Out",2015-07-16,"No","Yes",112,82,6,2
"Resort Hotel","0",100,2015,"July",28,8,2,7,3,0,0,"BB","DNK","Online TA","TA/TO","0",0,0,"E","E",1,"No Deposit","240","0",0,"Transient-Party",130.1,0,3,"Check-Out",2015-07-17,"No","Yes",130.1,100,7,2
"Resort Hotel","0",100,2015,"July",28,8,2,7,2,0,0,"BB","DNK","Online TA","TA/TO","0",0,0,"E","E",0,"No Deposit","240","0",0,"Transient-Party",100.1,0,2,"Check-Out",2015-07-17,"No","Yes",100.1,100,7,2
"Resort Hotel","0",17,2015,"July",28,9,0,1,2,2,0,"BB","PRT","Online TA","TA/TO","0",0,0,"C","C",0,"No Deposit","242","0",0,"Transient",123,0,3,"Check-Out",2015-07-10,"No","Yes",123,17,1,0
